,SLVID,_id_$oid,FoodCat1ID,FoodCat1Name,FoodCat2ID,FoodCat2Name,FoodCat3ID,FoodCat3Name,Variation_id_$oid,Variation_ID,Variation_Organic,Variation_CO2,Variation_text_en,Variation_text_sv,Variation_text_no,Variation_text_dk,Variation_RegionName,Variation_RegionID,Variation_Source,Name_sv,Name_no,Name_en,Name_dk,Class,Variation_RegionName_dk,Variation_RegionName_no,Variation_RegionName_en,Variation_RegionName_sv,WeightedAverageCO2
2851,947.0,5b0083886fd2dcf4a031c501,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c092077f2,4.0,True,27.42,"Scandinavia, Organic","Sverige, Ekologisk","Norge, Økologisk","Danmark, Økologisk",Sverige,5.0,RISE-1.5,Nöt oxbringa,Nøtter for avl,Beef brisket,Oksekød spidsbryst,3.0,Danmark,Norge,Scandinavia,Sverige,27.96
2852,947.0,5b0083886fd2dcf4a031c501,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c092077f3,5.0,False,63.14,"Brazil, Conventional","Brasilien, Konventionell","Brasil, Konvensjonell","Brasilien, Konventionel",Brasilien,13.0,RISE-1.5,Nöt oxbringa,Nøtter for avl,Beef brisket,Oksekød spidsbryst,3.0,Brasilien,Brasil,Brazil,Brasilien,27.96
2853,947.0,5b0083886fd2dcf4a031c501,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c092077f4,6.0,False,39.93,"North America, Conventional","Nordamerika, Konventionell","Nord-Amerika, Konvensjonell","Nordamerika, Konventionel",Nordamerika,69.0,RISE-1.5,Nöt oxbringa,Nøtter for avl,Beef brisket,Oksekød spidsbryst,3.0,Nordamerika,Nord-Amerika,North America,Nordamerika,27.96
2854,947.0,5b0083886fd2dcf4a031c501,6,Kött,149,Nötkött,917,Nöt. oxbringa,,13.0,False,27.24,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Nöt oxbringa,Nøtter for avl,Beef brisket,Oksekød spidsbryst,3.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,27.96
2855,948.0,5b0083886fd2dcf4a031c4f8,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c092077f6,0.0,True,27.96,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Nöt oxbringa rimmad,Mutteren er ringet,Beef brisket salted,Oksekød spidsbryst saltet,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,27.96
2856,948.0,5b0083886fd2dcf4a031c4f8,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c092077f8,2.0,False,63.14,"Brazil, Conventional","Brasilien, Konventionell","Brasil, Konvensjonell","Brasilien, Konventionel",Brasilien,13.0,RISE-1.5,Nöt oxbringa rimmad,Mutteren er ringet,Beef brisket salted,Oksekød spidsbryst saltet,5.0,Brasilien,Brasil,Brazil,Brasilien,27.96
2857,948.0,5b0083886fd2dcf4a031c4f8,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c092077f9,3.0,False,39.93,"North America, Conventional","Nordamerika, Konventionell","Nord-Amerika, Konvensjonell","Nordamerika, Konventionel",Nordamerika,69.0,RISE-1.5,Nöt oxbringa rimmad,Mutteren er ringet,Beef brisket salted,Oksekød spidsbryst saltet,5.0,Nordamerika,Nord-Amerika,North America,Nordamerika,27.96
2858,948.0,5b0083886fd2dcf4a031c4f8,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c092077fa,4.0,False,25.37,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.4,Nöt oxbringa rimmad,Mutteren er ringet,Beef brisket salted,Oksekød spidsbryst saltet,5.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,27.96
2859,948.0,5b0083886fd2dcf4a031c4f8,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c092077fb,5.0,True,27.42,"Scandinavia, Organic","Sverige, Ekologisk","Norge, Økologisk","Danmark, Økologisk",Sverige,5.0,RISE-1.5,Nöt oxbringa rimmad,Mutteren er ringet,Beef brisket salted,Oksekød spidsbryst saltet,5.0,Danmark,Norge,Scandinavia,Sverige,27.96
2860,948.0,5b0083886fd2dcf4a031c4f8,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c092077fc,6.0,False,27.42,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Nöt oxbringa rimmad,Mutteren er ringet,Beef brisket salted,Oksekød spidsbryst saltet,5.0,Danmark,Norge,Scandinavia,Sverige,27.96
2861,948.0,5b0083886fd2dcf4a031c4f8,6,Kött,149,Nötkött,917,Nöt. oxbringa,,13.0,False,27.24,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Nöt oxbringa rimmad,Mutteren er ringet,Beef brisket salted,Oksekød spidsbryst saltet,5.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,27.96
2862,958.0,5b0083876fd2dcf4a031ba63,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c0920783e,0.0,True,27.96,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Nöt rulle rimmad,Storfe rimmet,Nut rolls rimmed,Oksekødsrulle rimmet,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,27.96
2863,958.0,5b0083876fd2dcf4a031ba63,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c09207840,2.0,False,63.14,"Brazil, Conventional","Brasilien, Konventionell","Brasil, Konvensjonell","Brasilien, Konventionel",Brasilien,13.0,RISE-1.5,Nöt rulle rimmad,Storfe rimmet,Nut rolls rimmed,Oksekødsrulle rimmet,5.0,Brasilien,Brasil,Brazil,Brasilien,27.96
2864,958.0,5b0083876fd2dcf4a031ba63,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c09207841,3.0,False,39.93,"North America, Conventional","Nordamerika, Konventionell","Nord-Amerika, Konvensjonell","Nordamerika, Konventionel",Nordamerika,69.0,RISE-1.5,Nöt rulle rimmad,Storfe rimmet,Nut rolls rimmed,Oksekødsrulle rimmet,5.0,Nordamerika,Nord-Amerika,North America,Nordamerika,27.96
2865,958.0,5b0083876fd2dcf4a031ba63,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c09207843,5.0,False,25.37,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.4,Nöt rulle rimmad,Storfe rimmet,Nut rolls rimmed,Oksekødsrulle rimmet,5.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,27.96
2866,958.0,5b0083876fd2dcf4a031ba63,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c09207844,6.0,False,27.42,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Nöt rulle rimmad,Storfe rimmet,Nut rolls rimmed,Oksekødsrulle rimmet,5.0,Danmark,Norge,Scandinavia,Sverige,27.96
2867,958.0,5b0083876fd2dcf4a031ba63,6,Kött,149,Nötkött,917,Nöt. oxbringa,5b7bd6c84a40085c09207845,7.0,True,27.42,"Scandinavia, Organic","Sverige, Ekologisk","Norge, Økologisk","Danmark, Økologisk",Sverige,5.0,RISE-1.5,Nöt rulle rimmad,Storfe rimmet,Nut rolls rimmed,Oksekødsrulle rimmet,5.0,Danmark,Norge,Scandinavia,Sverige,27.96
2868,958.0,5b0083876fd2dcf4a031ba63,6,Kött,149,Nötkött,917,Nöt. oxbringa,,13.0,False,27.24,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Nöt rulle rimmad,Storfe rimmet,Nut rolls rimmed,Oksekødsrulle rimmet,5.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,27.96
2869,949.0,5b0083886fd2dcf4a031c4f1,6,Kött,149,Nötkött,918,Nöt. oxfilé,5b7bd6c84a40085c092077fe,0.0,True,27.96,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Nöt oxfilé,Oksefilet ,Beef fillet,Oksekød oksefilet,2.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,27.96
2870,949.0,5b0083886fd2dcf4a031c4f1,6,Kött,149,Nötkött,918,Nöt. oxfilé,5b7bd6c84a40085c09207800,2.0,False,63.14,"Brazil, Conventional","Brasilien, Konventionell","Brasil, Konvensjonell","Brasilien, Konventionel",Brasilien,13.0,RISE-1.5,Nöt oxfilé,Oksefilet ,Beef fillet,Oksekød oksefilet,2.0,Brasilien,Brasil,Brazil,Brasilien,27.96
2871,949.0,5b0083886fd2dcf4a031c4f1,6,Kött,149,Nötkött,918,Nöt. oxfilé,5b7bd6c84a40085c09207801,3.0,False,39.93,"North America, Conventional","Nordamerika, Konventionell","Nord-Amerika, Konvensjonell","Nordamerika, Konventionel",Nordamerika,69.0,RISE-1.5,Nöt oxfilé,Oksefilet ,Beef fillet,Oksekød oksefilet,2.0,Nordamerika,Nord-Amerika,North America,Nordamerika,27.96
2872,949.0,5b0083886fd2dcf4a031c4f1,6,Kött,149,Nötkött,918,Nöt. oxfilé,5b7bd6c84a40085c09207803,5.0,True,27.42,"Scandinavia, Organic","Sverige, Ekologisk","Norge, Økologisk","Danmark, Økologisk",Sverige,5.0,RISE-1.5,Nöt oxfilé,Oksefilet ,Beef fillet,Oksekød oksefilet,2.0,Danmark,Norge,Scandinavia,Sverige,27.96
2873,949.0,5b0083886fd2dcf4a031c4f1,6,Kött,149,Nötkött,918,Nöt. oxfilé,5b7bd6c84a40085c09207804,6.0,False,25.37,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.4,Nöt oxfilé,Oksefilet ,Beef fillet,Oksekød oksefilet,2.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,27.96
2874,949.0,5b0083886fd2dcf4a031c4f1,6,Kött,149,Nötkött,918,Nöt. oxfilé,5b7bd6c84a40085c09207805,7.0,False,27.42,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Nöt oxfilé,Oksefilet ,Beef fillet,Oksekød oksefilet,2.0,Danmark,Norge,Scandinavia,Sverige,27.96
2875,949.0,5b0083886fd2dcf4a031c4f1,6,Kött,149,Nötkött,918,Nöt. oxfilé,,13.0,False,27.24,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Nöt oxfilé,Oksefilet ,Beef fillet,Oksekød oksefilet,2.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,27.96
2876,950.0,5b0083886fd2dcf4a031c542,6,Kött,149,Nötkött,904,Nöt. fransyska,5b7bd6c84a40085c09207806,0.0,True,27.96,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Nöt fransyska,Storfe rundstek,Beef knuckle,Oksekød flanksteak,3.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,27.96
2877,950.0,5b0083886fd2dcf4a031c542,6,Kött,149,Nötkött,904,Nöt. fransyska,5b7bd6c84a40085c09207808,2.0,False,27.42,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Nöt fransyska,Storfe rundstek,Beef knuckle,Oksekød flanksteak,3.0,Danmark,Norge,Scandinavia,Sverige,27.96
2878,950.0,5b0083886fd2dcf4a031c542,6,Kött,149,Nötkött,904,Nöt. fransyska,5b7bd6c84a40085c09207809,3.0,False,25.37,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.4,Nöt fransyska,Storfe rundstek,Beef knuckle,Oksekød flanksteak,3.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,27.96
2879,950.0,5b0083886fd2dcf4a031c542,6,Kött,149,Nötkött,904,Nöt. fransyska,5b7bd6c84a40085c0920780a,4.0,False,39.93,"North America, Conventional","Nordamerika, Konventionell","Nord-Amerika, Konvensjonell","Nordamerika, Konventionel",Nordamerika,69.0,RISE-1.5,Nöt fransyska,Storfe rundstek,Beef knuckle,Oksekød flanksteak,3.0,Nordamerika,Nord-Amerika,North America,Nordamerika,27.96
2880,950.0,5b0083886fd2dcf4a031c542,6,Kött,149,Nötkött,904,Nöt. fransyska,5b7bd6c84a40085c0920780b,5.0,False,63.14,"Brazil, Conventional","Brasilien, Konventionell","Brasil, Konvensjonell","Brasilien, Konventionel",Brasilien,13.0,RISE-1.5,Nöt fransyska,Storfe rundstek,Beef knuckle,Oksekød flanksteak,3.0,Brasilien,Brasil,Brazil,Brasilien,27.96
2881,950.0,5b0083886fd2dcf4a031c542,6,Kött,149,Nötkött,904,Nöt. fransyska,5b7bd6c84a40085c0920780d,7.0,True,27.42,"Scandinavia, Organic","Sverige, Ekologisk","Norge, Økologisk","Danmark, Økologisk",Sverige,5.0,RISE-1.5,Nöt fransyska,Storfe rundstek,Beef knuckle,Oksekød flanksteak,3.0,Danmark,Norge,Scandinavia,Sverige,27.96
2882,950.0,5b0083886fd2dcf4a031c542,6,Kött,149,Nötkött,904,Nöt. fransyska,,13.0,False,27.24,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Nöt fransyska,Storfe rundstek,Beef knuckle,Oksekød flanksteak,3.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,27.96
2883,951.0,5b0083886fd2dcf4a031c53b,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c0920780e,0.0,True,27.96,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Nöt färs fett 10%,Oksekjøtt fett 10%,Beef mince fat 10%,Oksekød hakket fedt 10%,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,27.96
2884,951.0,5b0083886fd2dcf4a031c53b,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207810,2.0,True,27.42,"Scandinavia, Organic","Sverige, Ekologisk","Norge, Økologisk","Danmark, Økologisk",Sverige,5.0,RISE-1.5,Nöt färs fett 10%,Oksekjøtt fett 10%,Beef mince fat 10%,Oksekød hakket fedt 10%,1.0,Danmark,Norge,Scandinavia,Sverige,27.96
2885,951.0,5b0083886fd2dcf4a031c53b,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207811,3.0,False,27.42,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Nöt färs fett 10%,Oksekjøtt fett 10%,Beef mince fat 10%,Oksekød hakket fedt 10%,1.0,Danmark,Norge,Scandinavia,Sverige,27.96
2886,951.0,5b0083886fd2dcf4a031c53b,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207812,4.0,False,39.93,"North America, Conventional","Nordamerika, Konventionell","Nord-Amerika, Konvensjonell","Nordamerika, Konventionel",Nordamerika,69.0,RISE-1.5,Nöt färs fett 10%,Oksekjøtt fett 10%,Beef mince fat 10%,Oksekød hakket fedt 10%,1.0,Nordamerika,Nord-Amerika,North America,Nordamerika,27.96
2887,951.0,5b0083886fd2dcf4a031c53b,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207813,5.0,False,63.14,"Brazil, Conventional","Brasilien, Konventionell","Brasil, Konvensjonell","Brasilien, Konventionel",Brasilien,13.0,RISE-1.5,Nöt färs fett 10%,Oksekjøtt fett 10%,Beef mince fat 10%,Oksekød hakket fedt 10%,1.0,Brasilien,Brasil,Brazil,Brasilien,27.96
2888,951.0,5b0083886fd2dcf4a031c53b,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207814,6.0,False,25.37,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.4,Nöt färs fett 10%,Oksekjøtt fett 10%,Beef mince fat 10%,Oksekød hakket fedt 10%,1.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,27.96
2889,951.0,5b0083886fd2dcf4a031c53b,6,Kött,149,Nötkött,926,Nötfärs,,13.0,False,27.24,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Nöt färs fett 10%,Oksekjøtt fett 10%,Beef mince fat 10%,Oksekød hakket fedt 10%,1.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,27.96
2890,962.0,5b0083886fd2dcf4a031c516,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c0920785e,0.0,True,27.96,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Nöt hackebiff,Storfe hakkebiff,Beef steak notch,Oksekød hakkebøf,3.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,27.96
2891,962.0,5b0083886fd2dcf4a031c516,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207860,2.0,False,63.14,"Brazil, Conventional","Brasilien, Konventionell","Brasil, Konvensjonell","Brasilien, Konventionel",Brasilien,13.0,RISE-1.5,Nöt hackebiff,Storfe hakkebiff,Beef steak notch,Oksekød hakkebøf,3.0,Brasilien,Brasil,Brazil,Brasilien,27.96
2892,962.0,5b0083886fd2dcf4a031c516,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207861,3.0,False,39.93,"North America, Conventional","Nordamerika, Konventionell","Nord-Amerika, Konvensjonell","Nordamerika, Konventionel",Nordamerika,69.0,RISE-1.5,Nöt hackebiff,Storfe hakkebiff,Beef steak notch,Oksekød hakkebøf,3.0,Nordamerika,Nord-Amerika,North America,Nordamerika,27.96
2893,962.0,5b0083886fd2dcf4a031c516,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207863,5.0,False,25.37,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.4,Nöt hackebiff,Storfe hakkebiff,Beef steak notch,Oksekød hakkebøf,3.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,27.96
2894,962.0,5b0083886fd2dcf4a031c516,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207864,6.0,True,27.42,"Scandinavia, Organic","Sverige, Ekologisk","Norge, Økologisk","Danmark, Økologisk",Sverige,5.0,RISE-1.5,Nöt hackebiff,Storfe hakkebiff,Beef steak notch,Oksekød hakkebøf,3.0,Danmark,Norge,Scandinavia,Sverige,27.96
2895,962.0,5b0083886fd2dcf4a031c516,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207865,7.0,False,27.42,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Nöt hackebiff,Storfe hakkebiff,Beef steak notch,Oksekød hakkebøf,3.0,Danmark,Norge,Scandinavia,Sverige,27.96
2896,962.0,5b0083886fd2dcf4a031c516,6,Kött,149,Nötkött,926,Nötfärs,,13.0,False,27.24,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Nöt hackebiff,Storfe hakkebiff,Beef steak notch,Oksekød hakkebøf,3.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,27.96
2897,963.0,5b0083886fd2dcf4a031c534,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207866,0.0,True,27.96,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Nöt färs fett 15%,Oksekjøtt fett 15%,Beef mince fat 15%,Oksekød hakket fedt 15%,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,27.96
2898,963.0,5b0083886fd2dcf4a031c534,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207868,2.0,False,25.37,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.4,Nöt färs fett 15%,Oksekjøtt fett 15%,Beef mince fat 15%,Oksekød hakket fedt 15%,1.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,27.96
2899,963.0,5b0083886fd2dcf4a031c534,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c09207869,3.0,False,63.14,"Brazil, Conventional","Brasilien, Konventionell","Brasil, Konvensjonell","Brasilien, Konventionel",Brasilien,13.0,RISE-1.5,Nöt färs fett 15%,Oksekjøtt fett 15%,Beef mince fat 15%,Oksekød hakket fedt 15%,1.0,Brasilien,Brasil,Brazil,Brasilien,27.96
2900,963.0,5b0083886fd2dcf4a031c534,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c0920786a,4.0,False,39.93,"North America, Conventional","Nordamerika, Konventionell","Nord-Amerika, Konvensjonell","Nordamerika, Konventionel",Nordamerika,69.0,RISE-1.5,Nöt färs fett 15%,Oksekjøtt fett 15%,Beef mince fat 15%,Oksekød hakket fedt 15%,1.0,Nordamerika,Nord-Amerika,North America,Nordamerika,27.96
2901,963.0,5b0083886fd2dcf4a031c534,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c0920786b,5.0,True,27.42,"Scandinavia, Organic","Sverige, Ekologisk","Norge, Økologisk","Danmark, Økologisk",Sverige,5.0,RISE-1.5,Nöt färs fett 15%,Oksekjøtt fett 15%,Beef mince fat 15%,Oksekød hakket fedt 15%,1.0,Danmark,Norge,Scandinavia,Sverige,27.96
2902,963.0,5b0083886fd2dcf4a031c534,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c84a40085c0920786d,7.0,False,27.42,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Nöt färs fett 15%,Oksekjøtt fett 15%,Beef mince fat 15%,Oksekød hakket fedt 15%,1.0,Danmark,Norge,Scandinavia,Sverige,27.96
2903,963.0,5b0083886fd2dcf4a031c534,6,Kött,149,Nötkött,926,Nötfärs,,13.0,False,27.24,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Nöt färs fett 15%,Oksekjøtt fett 15%,Beef mince fat 15%,Oksekød hakket fedt 15%,1.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,27.96
2904,1101.0,5b0083866fd2dcf4a031b4d6,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c94a40085c09207a02,0.0,True,27.96,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Nöt hamburgare fryst rå,Hamburger storfe frossen rå,Beef burgers frozen raw,Oksekød hamburger frosne rå,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,27.96
2905,1101.0,5b0083866fd2dcf4a031b4d6,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c94a40085c09207a04,2.0,False,27.42,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Nöt hamburgare fryst rå,Hamburger storfe frossen rå,Beef burgers frozen raw,Oksekød hamburger frosne rå,4.0,Danmark,Norge,Scandinavia,Sverige,27.96
2906,1101.0,5b0083866fd2dcf4a031b4d6,6,Kött,149,Nötkött,926,Nötfärs,5b7bd6c94a40085c09207a05,3.0,False,63.14,"Brazil, Conventional","Brasilien, Konventionell","Brasil, Konvensjonell","Brasilien, Konventionel",Brasilien,13.0,RISE-1.5,Nöt hamburgare fryst rå,Hamburger storfe frossen rå,Beef burgers frozen raw,Oksekød hamburger frosne rå,4.0,Brasilien,Brasil,Brazil,Brasilien,27.96
